"Case#","Date","Time","Description","Location","Date_Time","Notes","Hour","Minute","Year","Time_Numeric","Type"
"210441","2021 10 19","0621","Suspicious Person/Activity/Circumstances","Reed College Apartments",2021-10-19 06:21:00,"Notes: A CS staff member arriving for work encountered an individual who appeared to be attempting to steal a bike from the bike rack in the northwest corner of the Reed College Apartments parking lot. When the staff member asked the individual what they were doing, the individual stopped and walked southward. CSOs patrolled the area and encountered the individual and continued to follow them. The individual walked eastward on Woodstock Blvd and pulled a bike out of the bushes near the Russian House. The CSOs attempted to engage with the individual, but the individual stated that they owned the bike and proceeded to ride off and the CSOs lost visual contact. ",6,21,2021,6.35,"Incident"
"210442","2021 10 19","1439","Theft - Bike","Sequoia",2021-10-19 14:39:00,"Notes: A Reed student arrived at 28 West to report the theft of their bike. They stated that their bike had been secured at the outdoor bike rack outside of Sequoia overnight. When the student returned to retrieve the bike that morning, they found their cut bike lock on the ground and the bike was missing. The bike is a black and gray Schwinn. ",14,39,2021,14.65,"Incident"
"210443","2021 10 19","2041","Graffiti","Vollum",2021-10-19 20:41:00,"Notes: CSOs on patrol encountered a new graffito on an outdoor power generator to the east of Vollum. Building Services has been contacted for clean up.",20,41,2021,20.6833333333333,"Incident"
"210444","2021 10 19","2129","Medical Assist - Other","Eliot Hall",2021-10-19 21:29:00,"Notes: CSOs responded to a request for medical assistance from a staff member in Eliot Hall. After assessing the situation CSOs suggested they either contact EMS or go to a medical for further medical evaluation. The staff decided that they felt able to drive to the medical facility instead of taking a cab. The CSOs gave the staff member a ride to their vehicle.",21,29,2021,21.4833333333333,"Incident"
"210445","2021 10 20","1300","Theft of Motor Vehicle","East Lot",2021-10-20 13:00:00,"Notes: A Reed group’s motorized cart had been stolen from the East Lot and was seen parked on 82nd by a Reed community member. While a tow truck was enroute the cart was hooked up to a gray SUV and driven off. The community member was able to take photos of the vehicle and submitted them for the report. ",13,0,2021,13,"Incident"
"210446","2021 10 20","1503","Graffiti","GCC",2021-10-20 15:03:00,"Notes: A CSO on patrol encountered new graffiti on the door to the left of the GCC basement exit door near the post office area. Building Services has been contacted for clean up.",15,3,2021,15.05,"Incident"
"210447","2021 10 20","1709","Burglary","Farm House",2021-10-20 17:09:00,"Notes: A CSO on patrol at the Farm House observed that a panel of glass in the front door of the Farm House had been broken. There was a brick lying on the porch entryway and a rag had been draped through the hole in the window in a way that would prevent injury when reaching through the hole in the glass. A second CSO was called for backup and together, the two CSOs performed a thorough walk through of the home. No unauthorized individuals were encountered and there was no sign that successful entry had been made. Building Services was contacted for clean up and repairs.",17,9,2021,17.15,"Incident"
"210448","2021 10 22","0502","Damage to Property","McKinley",2021-10-22 05:02:00,"Notes: CSOs were dispatched to assist a driver who reported that their vehicle had become stuck in the grass. Upon arrival, they CSOs observed a vehicle parked in the grass between the McKinley and Chittick dorms. It was also apparent that the driver had attempted to drive the vehicle out of the grass, digging the wheels in deeper. The driver requested the CSOs assist in pushing the vehicle out of the grass. After assessing the situation, the CSOs recommended a tow truck be called for assistance. At that time, the driver stated that they were in a hurry and needed to leave and continued to insist that the CSOs help to push the vehicle out of the grass. The driver began attempting to drive the vehicle out of the grass but the action just dug the vehicle in deeper. The CSOs requested the driver stop as they were concerned that if the driver were to get the vehicle unstuck the vehicle could possibly hit a student or a nearby residence hall, but the driver continued to spin their wheels at a high rate of speed. One of the CSOs requested the driver’s ID so that a tow truck could be called, but the driver responded that their license had been suspended. Due to the safety risks the driver was posing by continuing their efforts to drive out of the grass, and the driver’s admission that they did not have an active license, the CSOs requested Portland Police Bureau (PPB) response. PPB arrived shortly after and stated that the vehicle had been reported stolen. The driver was detained by PPB while the vehicle owner was contacted. The vehicle owner declined to press charges so the driver was released. Before PPB escorted the driver off of the property, the CSOs issued a verbal exclusion to the driver. A tow truck was contacted and safely removed the vehicle from the grass. Reed Grounds has been contacted for repairs to the grass. ",5,2,2021,5.03333333333333,"Incident"
"210449","2021 10 22","1702","Damage to Property","RCA",2021-10-22 17:02:00,"Notes: A student arrived at 28 West to report that they had observed new damage to a fellow student’s vehicle that was parked in the RCA’s parking lot. They stated that they had left their residence for approximately two hours and upon returning home they observed new dents and scratches, and a damaged mirror on the vehicle. A CSO took photos and completed a report, which the owner of the vehicle later requested.",17,2,2021,17.0333333333333,"Incident"
"210450","2021 10 22","2049","Evidence of Drug Use","Amphitheater",2021-10-22 20:49:00,"Notes: CSOs on routine patrol exited the north side of the GCC and encountered the odor of cannabis. They observed a group of students seated in the amphitheater bleachers and as they neared the students they observed smoke in the air, and one CSO noted it appeared that one of the students was holding a pipe. Before the CSOs were able to introduce themselves, one of the students stated that it was “only cigarettes.” The CSOs stated their observations and asked if any of the students had been smoking cannabis, to which they all replied in the negative. When a CSO asked the student who they believed they had seen holding a pipe if that was the case, the student stated that they were not in possession of a pipe. The CSOs gathered the students’ information and continued on their patrol.",20,49,2021,20.8166666666667,"Incident"
"210451","2021 10 23","0232","Graffiti","Library",2021-10-23 02:32:00,"Notes: While on patrol in the library, a CSO observed new graffiti on the wall in stairwell A. Building Services has been contacted for clean up.",2,32,2021,2.53333333333333,"Incident"
"210454","2021 10 24","1613","Damage to Property","Chinese House",2021-10-24 16:13:00,"Notes: A student reported that after reading the recent Timely Warning sent out regarding a break in at the Farm House, they checked the security of their room and observed that their window screen and window frame appeared to show signs of tampering. The CSO inspected the window and agreed that there did appear to be signs of tampering. The student stated that, to their knowledge, nothing was missing from their room.",16,13,2021,16.2166666666667,"Incident"
"210455","2021 10 24","1520","Damage to Property/Theft from Vehicle","West Lot",2021-10-24 15:20:00,"Notes: A CSO responded to a report of theft from a vehicle in the West Lot. Upon arrival, the CSO met with a student who reported that their rear passenger side window had been broken and items had been taken from the vehicle. The CSO completed a report and encouraged the student to also file a report with Portland Police. Building Services was contacted to clean up the broken glass. ",15,20,2021,15.3333333333333,"Incident"
"210413","2021 10 11","0753","Damage to Property/Graffiti","Flagpole",2021-10-11 07:53:00,"Notes: A CSO on patrol observed that the American flag was no longer flying on the flagpole south of Eliot Hall. The CSO approached the flagpole and spoke with a Building Services staff person cleaning up remnants of the flag, which had been burnt. The CSO observed that the mechanism to raise the flag had been damaged and requested a work order be placed for repairs. ",7,53,2021,7.88333333333333,"Incident"
"210414","2021 10 11","1038","Theft - Bike","German House",2021-10-11 10:38:00,"Notes: Dispatch received a call from a student reporting that their bike had been stolen from where it had been secured outside of the German House. The Dispatcher sympathized with the student and recommended the student report the bike stolen on Project 529.",10,38,2021,10.6333333333333,"Incident"
"210416","2021 10 12","1153","Information Only","GCC",2021-10-12 11:53:00,"Notes: A CSO responded to a report of mailbox tampering. The glass had been removed and the metal bar on the inside of the box had been pushed back. The student assigned to that box was notified and confirmed that they were not expecting any packages or mail.",11,53,2021,11.8833333333333,"Incident"
"210417","2021 10 13","1545","Graffiti","Sports Field",2021-10-13 15:45:00,"Notes: CSOs performing an unlock at the Sports Field encountered new graffiti on the doors and exterior wall of the storage area. Building Services has been contacted for clean up.",15,45,2021,15.75,"Incident"
"210418","2021 10 13","1654","Medical Assist - Other","Commons",2021-10-13 16:54:00,"Notes: CSOs responded to a request for medical assistance at the Commons. Upon arrival, the CSOs met with a student who stated that they had used their epipen to stop an allergic reaction. The student stated that they had already arranged a ride to a nearby medical facility for further care. The CSOs cleared from the call. ",16,54,2021,16.9,"Incident"
"210419","2021 10 13","1913","Medical Assist - Other","28 West",2021-10-13 19:13:00,"Notes: A student arrived at 28 West to request medical assistance after a minor bike accident. A CSO cleaned and bandaged the wounds. The student continued on to their residence after a short rest to recover from the accident.",19,13,2021,19.2166666666667,"Incident"
"210420","2021 10 13","2112","Graffiti","Greenwood",2021-10-13 21:12:00,"Notes: CSOs encountered new graffiti on the foundation walls of Greenwood. Building Services has been contacted for clean up.",21,12,2021,21.2,"Incident"
"210421","2021 10 14","0016","Evidence of Drug Use","Amphitheater",2021-10-14 00:16:00,"Notes: CSOs on an exterior patrol of GCC encountered the odor of cannabis near the amphitheater. The CSOs approached two individuals standing in that same area and inquired if they knew about the odor. The two individuals stated that they did not know anything about it. The CSOs continued on their patrol.",0,16,2021,0.266666666666667,"Incident"
"210422","2021 10 14","0045","Alcohol Violation/Medical Assist - Alcohol","Residence Hall",2021-10-14 00:45:00,"Notes: CSOs responded to a request for medical assistance in a residence hall. Upon arrival, the CSOs met with two students who stated that a third student was in the bathroom vomiting after drinking too much alcohol. The CSOs referenced the yellow card, “Signs of Alcohol or Other Drug Overdose Emergencies” and determined that the student was not experiencing any urgent or emergent symptoms of alcohol overdose. The CSOs thanked the students for calling CS on behalf of their fellow student and reminded them to contact CS again if they felt it was needed.",0,45,2021,0.75,"Incident"
"210423","2021 10 14","1134","Medical Assist - Other","PAB",2021-10-14 11:34:00,"Notes: CSOs responded to a request for medical assistance in the PAB. Upon arrival, the CSOs met with a student who had experienced an episode of a known medical condition. The CSOs remained with the student until they felt recovered. While the student initially stated that they would like to go to the HCC for evaluation, they ended up stating that they were going home instead and would follow up with a medical professional on their own. ",11,34,2021,11.5666666666667,"Incident"
"210424","2021 10 15","0236","Exclusion/Trespass","Birchwood Apartments",2021-10-15 02:36:00,"Notes: A CSO responded to a report of an unknown individual lying on the lawn north of Sequoia residence hall. Upon arrival, the CSO recognized the individual lying on the grass from a previous interaction. When the CSO attempted to interact with the individual, the individual began shouting racial slurs at the CSO. When the CSO attempted to inform the individual that they needed to leave the campus, the individual shouted over them. The CSO then stated that the individual would be excluded from the property if they did not leave, and at that point the individual stood up and threatened to “stab” the CSO “to death,” and spit at them, while moving towards them. Based on the threat, the CSO requested Portland Police Bureau (PPB) response. The individual had walked from Sequoia to the Birchwoods by the time PPB arrived. PPB engaged the individual, informing them that they needed to leave the campus and not return. The individual was trespassed from campus, but not arrested. ",2,36,2021,2.6,"Incident"
"210425","2021 10 15","0919","Theft - Other","Art Building",2021-10-15 09:19:00,"Notes: A CSO took a theft report from a Reed faculty member. The faculty member stated that multiple outdoor items had been taken. Missing items included a large outdoor tent, outdoor sink, water hose, and sandbags. The CSO and the faculty member performed a thorough search around the building exterior to ensure all doors were secured and there were no other missing items.",9,19,2021,9.31666666666667,"Incident"
"210426","2021 10 15","1123","Damage to Property/Theft from Structure","GCC/Band Practice Room",2021-10-15 11:23:00,"Notes: A CSO took a report of theft from a Reed staff member. The staff member stated that the card reader for entering the Band Practice space was missing and that there was also new graffiti on the door.",11,23,2021,11.3833333333333,"Incident"
"210427","2021 10 15","1155","Graffiti","Vollum",2021-10-15 11:55:00,"Notes: A CSO on patrol encountered new graffiti in a Vollum bathroom. Building Services has been contacted for clean up.",11,55,2021,11.9166666666667,"Incident"
"210428","2021 10 15","1430","Information Only","28 West",2021-10-15 14:30:00,"Notes: A student arrived at 28 West to discuss their concerns regarding personal safety in residence halls. A CSO offered safety strategies including situational awareness and documentation and assured the student that the college is taking residence hall safety extremely seriously.",14,30,2021,14.5,"Incident"
"210429","2021 10 15","1959","Theft of Motor Vehicle","West Lot",2021-10-15 19:59:00,"Notes: A CSO on patrol was approached by a Bon Appétit staff member who reported that their vehicle had been stolen from the West Lot during their shift. The vehicle is a black 1999 Honda Civic with damage on the front driver’s side fender and a dent on the bumper. The CSO took a report and also suggested the staff member file a report with the Portland Police Bureau.",19,59,2021,19.9833333333333,"Incident"
"210430","2021 10 16","0050","Medical Assist - Alcohol","Residence Hall",2021-10-16 00:50:00,"Notes: CSOs responded to a request for medical assistance. Upon arrival, they met with a student and their guest, who had become ill after consuming alcohol and cannabis. The CSOs determined that the guest was not displaying any  urgent or emergent symptoms of alcohol overdose. A CSO assisted the ill guest to the student’s room where the student could comfortably keep them company while they recovered. The CSOs encouraged the student to contact CS again if any further assistance became needed.",0,50,2021,0.833333333333333,"Incident"
"210432","2021 10 16","0342","Damage to Property/Theft from Vehicle","Lower North Lot",2021-10-16 03:42:00,"Notes: A CSO on patrol encountered a vehicle that had the driver’s side window broken. The CSO inspected the vehicle and was unable to determine whether or not any items were missing. Building Services was contacted for glass clean up. Unfortunately, the damaged vehicle is not registered with CS so the owner was unable to be contacted.",3,42,2021,3.7,"Incident"
"210434","2021 10 16","2248","Threat Assessment","28 West",2021-10-16 22:48:00,"Notes: A threat assessment was completed based on a report of student threats.",22,48,2021,22.8,"Incident"
"210435","2021 10 17","0228","Medical Transport - Other","Residence Hall",2021-10-17 02:28:00,"Notes: CSOs responded to a request for medical assistance in a residence hall. Upon arrival, the CSOs met with a student experiencing a possible medical emergency. The student confirmed that they wanted to be evaluated at a nearby medical facility so American Medical Response was contacted and transported the student.",2,28,2021,2.46666666666667,"Incident"
"210436","2021 10 17","0329","Medical Assist - Other","28 West",2021-10-17 03:29:00,"Notes: A CS staff member began experiencing medical distress. American Medical Response (AMR) was contacted and evaluated the staff member. AMR determined that no medical transport was necessary. ",3,29,2021,3.48333333333333,"Incident"
"210403","2021 10 04","1151","Medical Assist - Other","Residence Hall",2021-10-04 11:51:00,"Notes: A student requested medical assistance after accidentally cutting themself while cooking. CSOs responded and gave first aid. The CSOs recommended that the student follow up with the Health and Counseling Center if they felt the need and otherwise to call CS again if they began to feel poorly or had additional concerns. ",11,51,2021,11.85,"Incident"
"210404","2021 10 04","1641","Medical Assist - Other","Art Building",2021-10-04 16:41:00,"Notes: A CSO responded to a request for medical assistance in the Art building. Upon arrival, the CSO met with a student who accidentally cut themselves while working on an art project. The CSO gave first aid and left extra first aid supplies with the student.",16,41,2021,16.6833333333333,"Incident"
"210405","2021 10 04","1842","Disturbance","Aspen",2021-10-04 18:42:00,"Notes: A CSO responded to a report of a disturbance outside of a residence hall. Upon arrival the CSO saw that a student was dissecting the head of a deer. The student stated that it was for their biology class. The CSO told the student that other students found the sight disturbing and encouraged the student to consider working on their class project in a more secluded place. The student agreed to move to another location but a second call to community safety was made about the same concern, resulting in another conversation between the CSO and the student with the deer’s head. The student agreed to move to another location. Approximately five hours later, another CSO on patrol encountered the student who had moved to a more secluded area to work on their project.",18,42,2021,18.7,"Incident"
"210406","2021 10 04","2343","Theft - Bike","Grove Lot",2021-10-04 23:43:00,"Notes: After assisting a student with an unlock, a CSO accompanied a student to the treed area near the Grove Lot where the student had temporarily left their bike approximately 18 hours earlier. After approximately 20 minutes of searching for the bike by the student and CSO, it became apparent that the bike had been stolen. The student’s bike is a red mountain bike.",23,43,2021,23.7166666666667,"Incident"
"210407","2021 10 05","2015","Graffiti","Medical Offices",2021-10-05 20:15:00,"Notes: A CSO on patrol encountered new graffiti on the north side of the old Medical Offices and contacted Building Services for clean up.",20,15,2021,20.25,"Incident"
"210409","2021 10 07","1943","Evidence of Drug Use","Scholz",2021-10-07 19:43:00,"Notes: A CSO on patrol encountered the odor of cannabis on the north end of the second floor of Scholz but was unable to locate the source.",19,43,2021,19.7166666666667,"Incident"
"210410","2021 10 09","0531","Theft from Vehicle","Southwest Quadrant",2021-10-09 05:31:00,"Notes: A CSO on vehicle patrol observed that a vehicle parked in the Crystal Springs Rhododendron Garden Lot had been jacked up on one side and there was another vehicle parked in the bike lane of the southbound lane near the van. The CSO pulled the CS vehicle into the West Lot and monitored the scene. The CSO witnessed two individuals drive away in the vehicle that had been parked in the bike lane. CSOs inspected the van and confirmed that the catalytic converter had been removed. The CSOs had recorded the license plate and make/model information of the suspect vehicle and reported the information to the Portland Police Bureau.",5,31,2021,5.51666666666667,"Incident"
"210411","2021 10 10","0011","Noise Complaint/Animal Issue","Birchwood Apartments",2021-10-10 00:11:00,"Notes: A resident of a college apartment reported persistent barking by a dog in an adjacent apartment. A CSO responded and was eventually able to make contact with the occupant of the apartment with the barking dog, alerting them to the complaint. The student reported having been with their dog nearly all day and said that the dog had not been barking.",0,11,2021,0.183333333333333,"Incident"
"210412","2021 10 10","2250","Information Only","Library",2021-10-10 22:50:00,"Notes: A CSO responded to a lock up request for an area of the Library and was told by the occupant that the key to the area had been lost some days earlier, describing the circumstances as “suspicious.” A work order for a new lock and key was initiated.",22,50,2021,22.8333333333333,"Incident"
"210384","2021 09 27","0618","Detector Violation","Abington",2021-09-27 06:18:00,"Notes: A CSO responded to a fire alarm in Abington. The CSO met with the occupant of the room that triggered the alarm and the occupant stated that the detector light was keeping them awake so they removed the detector. The CSO explained that the detectors must remain active for everyone’s safety. The occupant understood and plugged the detector back in. ",6,18,2021,6.3,"Incident"
"210386","2021 09 27","2103","Damage to Property","GCC",2021-09-27 21:03:00,"Notes: A CSO enroute to patrol the nuclear reactor accidentally ran over a large rock near the GCC. The CSO inspected the vehicle and observed that the vehicle was positioned over the rock in a way that it would be best to have the vehicle lifted off of the rock. Dispatch contacted a towing service to safely lift the vehicle off of the rock. The CSO then returned the vehicle to 28 West to be inspected further.",21,3,2021,21.05,"Incident"
"210387","2021 09 28","2248","Medical Assist - Other","Residence Hall",2021-09-28 22:48:00,"Notes: CSOs were dispatched to provide medical assistance to a student in a residence hall. The CSOs arrived and met with the student along with the party that had called for assistance. The injured student had fallen and suffered injuries. The CSOs examined the student’s injuries and recommended the student be seen by a medical professional. The student declined medical assistance. After the CSOs again strongly recommended professional medical assistance and the student again declined, the CSOs offered to assist the student to their room, which the student also declined. As there was nothing more the CSOs could do to help, they cleared from the call. ",22,48,2021,22.8,"Incident"
"210388","2021 09 29","1814","Theft - Computer","GCC",2021-09-29 18:14:00,"Notes: A CSO responded to a report of theft. The CSO met with a student who reported that they had briefly left their computer in a GCC room with the door propped open, as the student explained that they had not been issued keys for that room, and when they returned their laptop was gone. The student had been unsuccessful in locating the computer using a finder app and while reporting the theft the student received an alert that their computer’s password was trying to be reset. The student left to attempt to locate the computer. ",18,14,2021,18.2333333333333,"Incident"
"210391","2021 09 30","0201","Trespass/Exclusion/Subject with Weapon","Art Building",2021-09-30 02:01:00,"Notes: A CSO on patrol encountered a bike with several miscellaneous items tied to it lying on the ground outside of the Art building. Upon closer inspection of the immediate area, the CSO observed an individual inside the ceramic studio leaning against the wall, charging their phone. The CSO motioned a request for the individual to step outside of the building, which they did. The CSO observed that the individual had multiple knives attached to their waistband, one of which had a 10” blade, and the individual was holding a metallic knuckle ring. The individual explained that they had entered the building to charge their phone, and when asked how they entered the building, the individual stated that the door had been unlocked. The CSO then confirmed that the door was unlocked at that time. The CSO advised the individual that they needed to leave campus, and should they return they would be trespassing and the Portland Police would be contacted. The individual understood and thanked the CSO for their “humanity.” The CSO maintained visual contact until the individual was off campus. Approximately 20 minutes later while on vehicle patrol  in the East Lot, the CSO again encountered the individual. The CSO approached the individual and advised them that they were trespassing and the Portland Police would be contacted. The individual apologized and left campus, walking east along Woodstock Blvd. The CSO observed the individual then turn and walk into the driveway of a Reed owned house and back toward the East Lot. The CSO requested Dispatch contact Portland Police. The CSO approached the individual again and informed them that Portland Police had been contacted and requested they leave campus. The individual complied, leaving campus, and the CSO maintained visual contact until the individual was well off campus. The CSO requested police assistance be canceled and cleared from the area. ",2,1,2021,2.01666666666667,"Incident"
"210392","2021 09 30","0951","Trespass","Greenwood",2021-09-30 09:51:00,"Notes: A CSO on patrol encountered a known non-community member standing outside of Greenwood taking a COVID test. The CSO entered the building and asked the staff inside if they knew if the individual was a member of the Reed community. The staff member stated that the individual had identified themself as a new Reed employee and did not have ID. The staff member had sent an email to HR requesting confirmation. While speaking with the CSO the staff member received confirmation that there was no new employee with the name the individual had given to the staff member. The CSO then exited the building and engaged the individual in conversation. The CSO reminded the individual of their past encounters and that because they had attempted on multiple occasions to access Reed buildings under false pretenses, the individual was excluded and needed to leave campus. After some conversation, the individual eventually agreed to leave campus and stated that the next time they came onto campus they would be more discrete. The CSO clarified that the individual was not welcome on campus unless they became employed with Reed College or were admitted as a student. The individual acknowledged that they understood and left campus. ",9,51,2021,9.85,"Incident"
"210393","2021 09 30","1807","Theft of Motor Vehicle","North Lot - Upper",2021-09-30 18:07:00,"Notes: A CSO on patrol near the North Lot was flagged down by a Reed employee. The employee reported that their vehicle had been stolen. They had parked it in the North Lot earlier that day and when they returned it was missing. The employee stated that this was the third time their vehicle had been stolen (but only the first time on Reed property) and that as a result of the previous thefts they knew what steps they needed to take. They stated that their partner was on their way to pick them up. The CSO sympathized with the employee and relayed that they would write up a report and that the employee could obtain a copy of it in case it was needed. ",18,7,2021,18.1166666666667,"Incident"
"210394","2021 09 30","2009","Medical Assist - Other","Residence Hall",2021-09-30 20:09:00,"Notes: CSOs responded to a request for medical assistance in a residence hall. The CSOs arrived and met with the student requiring assistance along with two other students who were assisting the student. The student had fallen and had not sustained any injuries to their knowledge, but the CSO recommended that the student be evaluated by a medical professional. The student decided that they wanted to go to a medical facility for evaluation. One of the students offering assistance looked up options and arranged for a ride. The CSOs provided the students with a vehicle transport to 28 West where they met the ride that had been arranged. ",20,9,2021,20.15,"Incident"
"210395","2021 10 01 ","1606","Theft of Motor Vehicle","North Lot - Upper",2021-10-01 16:06:00,"Notes: A CSO was dispatched to the North Lot to take a report of a stolen vehicle. Upon arrival, the CSO met with a Reed student who reported that their vehicle had been stolen. The student was quite visibly upset. Another nearby student approached the CSO and reported that they had seen a vehicle matching the description of the student’s vehicle speeding out of the North Lot earlier that day. The student whose vehicle was missing contacted Portland Police while the CSO was present and the CSO relayed that the CS report would be available to the student should it be needed for insurance purposes. The CSO sympathized with the student and cleared from the call.  ",16,6,2021,16.1,"Incident"
"210396","2021 10 01","1824","Theft from Vehicle","West Lot",2021-10-01 18:24:00,"Notes: A CSO was dispatched to the West Lot to take a report of a stolen catalytic converter. The CSO met with a student who reported that they had parked their vehicle in the West Lot a week before and when they returned to their vehicle that day they discovered that their catalytic converter had been stolen. The CSO sympathized with the student and relayed that the report would be available for insurance purposes if needed.",18,24,2021,18.4,"Incident"
"210397","2021 10 01","2029","Medical Transport - Other","Residence Hall",2021-10-01 20:29:00,"Notes: A CSO was dispatched to provide medical assistance in a residence hall. Upon arrival, the CSO met with a student who had accidentally cut themself. The CSO inspected the injury and provided the necessary initial first aid. The CSO recommended the student be evaluated at a nearby medical facility. The student agreed and stated that they would order an Uber for a ride to a nearby medical facility and the CSO cleared from the call. ",20,29,2021,20.4833333333333,"Incident"
"210398","2021 10 01","2109","Damage to Property","Land Bridge",2021-10-01 21:09:00,"Notes: While on vehicle patrol near the Land Bridge, a CSO accidentally ran over a border rock causing some damage to the undercarriage of the vehicle. ",21,9,2021,21.15,"Incident"
"210399","2021 10 02","1318","Information Only","28 West",2021-10-02 13:18:00,"Notes: A student arrived at 28 West to report that they had experienced what they considered to be bullying by fellow Reed students. The student reported that they believed the bullying stemmed from an occurrence last summer. The student stated that they had also contacted Student Life for guidance and possible resolution, and that they would contact CS again if they did not hear back from Student Life. ",13,18,2021,13.3,"Incident"
"210400","2021 10 03","0137","Medical Assistance - Alcohol/Alcohol Violation","Residence Hall",2021-10-03 01:37:00,"Notes: A CSO was dispatched to a residence hall to check on a student possibly exhibiting signs of alcohol poisoning. Upon arrival, the CSO met with the student who was conscious and able to answer the CSO’s questions. The student stated that they had consumed multiple alcoholic beverages and cannabis at an off-campus party. According to the CS Yellow Card, “Signs of Alcohol or Other Drug Overdose Emergencies,” the student was not presenting with any urgent or emergent symptoms. The student vomited multiple times during the interaction and stated that they had begun to feel much better after vomiting. The student declined further medical evaluation and a fellow student offered to remain with the intoxicated student for two hours, and to call CS if their friend’s condition worsened rather than improved.",1,37,2021,1.61666666666667,"Incident"
